CY_Qtr,CMS_Region_Number,CMS_Region_Name,Facility_Count,Census,Total_Nurse_HPRD,Nurse_Care_HPRD,Total_RN_HPRD,Direct_Care_RN_HPRD,Contract_Percentage
2025Q4,5,Chicago,3149,238613.1304347826,3.6932424424691828,3.4121476691759756,0.691113952510358,0.48481441124818775,4.642482470255358
2017Q1,6,Dallas,1725,139480.74444444446,3.387301490520357,3.1178410863084496,0.29382740763818693,0.16058728058600205,1.0521092049226113
2017Q2,6,Dallas,1875,148161.58241758242,3.470577088245801,3.192306518781395,0.3006920510900484,0.16379433235351012,7.374016696755649
2017Q3,6,Dallas,1915,152391.46739130435,3.458450837606094,3.187495141766967,0.2985117647876983,0.16549984076336594,0.9345970510635565
2017Q4,6,Dallas,1800,143398.48913043478,3.4623570415399914,3.1847799765339233,0.30312927164580367,0.1676050373764625,1.0333373659281382
2018Q1,6,Dallas,1940,152981.3111111111,3.4788282613751353,3.1928873722992135,0.3139269793158467,0.17465868743008411,1.105385421792382
2018Q2,6,Dallas,1940,152308.8131868132,3.501806047314803,3.2172106532837894,0.31497508243445826,0.1761495030844649,1.0853851403148331
2018Q3,6,Dallas,1983,154848.9456521739,3.5386422785234677,3.258328742955179,0.32027592879259675,0.1838532025214192,0.9356707483735692
2018Q4,6,Dallas,2002,156013.28260869568,3.530420319563089,3.248107025028944,0.32346787432118046,0.18427432809162994,1.1449415850165587
2019Q1,6,Dallas,2010,156461.94444444444,3.4856512911375326,3.1960812004338988,0.3347835551065842,0.19176174611149674,1.2516962312735143
2019Q2,6,Dallas,2008,156382.1978021978,3.5043340069904816,3.218912718066049,0.3399377202092926,0.19869786687729005,1.4940283337602116
2019Q3,6,Dallas,2009,156645.32608695654,3.5269231752428802,3.242469242688239,0.345302013618414,0.2048381132397545,1.3039275106982
2019Q4,6,Dallas,1989,155321.59782608697,3.526938653300472,3.2475229962909333,0.346252704854241,0.20755707005387886,1.378505322732075
2020Q1,6,Dallas,1644,126307.7252747253,3.5517152248872748,3.2636113232265527,0.3615831890769473,0.2171782459078879,1.3706517859098468
2020Q2,6,Dallas,1969,141776.03296703298,3.66944669192293,3.358913003088995,0.37519429925810077,0.22047851901377652,1.7117439047710317
2020Q3,6,Dallas,1958,133618.1195652174,3.699921096518819,3.38330862930511,0.39609178233198206,0.23674522713049762,2.190732584806022
2020Q4,6,Dallas,1931,127259.19565217392,3.7913716588004354,3.4793985315488403,0.39787201249486864,0.24170663160413977,2.6118058097314636
2021Q1,6,Dallas,1993,128394.88888888888,3.722039773130464,3.409402449387911,0.3939159078675683,0.23725674005715008,3.2605684908897294
2021Q2,6,Dallas,2001,132154.24175824175,3.5451210357261544,3.2406903288831037,0.3778041243182708,0.22564940267931996,3.6593649230957204
2021Q3,6,Dallas,2001,135212.58695652173,3.448618659923449,3.1531649918751117,0.36452698962455093,0.21801406287908298,4.654360350392208
2021Q4,6,Dallas,1951,133387.0252083092,3.443131910352561,3.1611383014291103,0.3466031859881806,0.20816603738362988,5.294063533301548
2022Q1,6,Dallas,1984,136685.93333333332,3.411620168343748,3.1230153667767486,0.3457147163156025,0.2052582579008782,6.584910825403813
2022Q2,6,Dallas,1970,136920.68131868134,3.4620361463788054,3.1743531114749834,0.33826888785052556,0.199192737882573,6.808480125259093
2022Q3,6,Dallas,1966,138853.8804347826,3.4537244720110447,3.1648515294894337,0.33284710616579505,0.19466471988030565,6.796945274375614
2022Q4,6,Dallas,1992,141978.51086956522,3.4094120895362083,3.1330263650584604,0.32636803885584986,0.19539033119142424,6.414372438306527
2023Q1,6,Dallas,1980,143185.13333333333,3.410752028725515,3.11706291202485,0.33268856977858197,0.1979462237777323,5.979465836748461
2023Q2,6,Dallas,1972,142353.9230769231,3.4372771139136487,3.152646579601516,0.337327407999579,0.20392448337439725,4.867792689655867
2023Q3,6,Dallas,1978,144452.6847826087,3.429080955272925,3.150401298845636,0.33739405719354326,0.20729682060027604,4.244794208078194
2023Q4,6,Dallas,1986,145789.05434782608,3.4469231348479745,3.172194089539583,0.3401335073687842,0.20927259851991348,4.06532176827439
2024Q1,6,Dallas,1984,146808.26373626373,3.4343757320604746,3.149574704301459,0.352274039578573,0.21649842524659518,3.948845408157378
2024Q2,6,Dallas,1981,146602.8131868132,3.47987234702181,3.191239406976584,0.36116060768514413,0.22238045969464032,3.630971783843432
2024Q3,6,Dallas,1977,147850.6739130435,3.4953943307370476,3.207906844464547,0.3612068470670541,0.22385430085084382,3.254916308027204
2024Q4,6,Dallas,1981,148055.58695652173,3.520437970051496,3.2381965872982184,0.3613653105025035,0.22622650540917574,3.07284576950058
2025Q1,6,Dallas,1985,149564.4222222222,3.5009084283116088,3.2098817729825533,0.3737014722306952,0.23248764449180515,3.2767542202888698
2025Q2,6,Dallas,1983,149277.93406593407,3.5504799867376238,3.2580333424811525,0.3776091459164751,0.2375931973488203,3.1966347819006065
2025Q3,6,Dallas,1969,149344.05434782608,3.5473023292509662,3.2577099494434116,0.37960849084034365,0.24185857168299657,2.637667333137894
2025Q4,6,Dallas,1965,149513.96739130435,3.540645395569776,3.2534469711096494,0.37034538433772934,0.23520292527563047,2.7074955249040005
2017Q1,7,Kansas City,1335,81577.05555555555,3.6517135632500173,3.396617912035452,0.5595709932054697,0.36734472587948547,2.3647520327600398
2017Q2,7,Kansas City,1356,82408.34065934065,3.6441334795008355,3.3893107507121787,0.5512444448770857,0.3641980920793918,11.975407160253344
2017Q3,7,Kansas City,1382,83476.16304347826,3.6412676842009177,3.3904309873933025,0.5515963213658888,0.36616501560520986,2.2578633888190978
2017Q4,7,Kansas City,1371,82592.77173913043,3.677037010423721,3.4265417373217346,0.5618115320913831,0.37046194036087227,2.4023217671001693
2018Q1,7,Kansas City,1397,84063.94444444445,3.681502345767211,3.4189180603918565,0.5752803163729197,0.37537100659484735,2.6788974031434076
2018Q2,7,Kansas City,1390,83952.18681318681,3.6859535261371286,3.4240934825670664,0.5721975420598511,0.3710525378849211,2.6364976626019865
2018Q3,7,Kansas City,1417,84572.72826086957,3.6983559647851343,3.4457815713283053,0.5732040354770545,0.37800906757510355,2.847899372455848
2018Q4,7,Kansas City,1422,85705.39130434781,3.666824134395685,3.413256561659152,0.5657597677889472,0.3707063935909871,2.8609912977530327
2019Q1,7,Kansas City,1434,85251.67777777779,3.6804258423848544,3.416877121088917,0.5887146632891291,0.3841702600574429,2.8961978755860747
2019Q2,7,Kansas City,1454,87531.23076923078,3.6795467564355686,3.4214697247148966,0.5793405782199936,0.37968668137538847,3.0486180154348697
2019Q3,7,Kansas City,1439,86706.61956521738,3.675447393879084,3.420341991591084,0.5810873185676487,0.3841170431172888,3.189890534118568
2019Q4,7,Kansas City,1430,86496.46739130434,3.659991565375564,3.4047728727297852,0.5820130427543223,0.38556620746637676,3.4482332491092422
2020Q1,7,Kansas City,1246,74159.82417582418,3.6271975392025304,3.3798596467623225,0.5887873902874455,0.3960456477723195,2.950648923253611
2020Q2,7,Kansas City,1397,78567.12087912088,3.8132791797816052,3.5429766750848444,0.6291418005015098,0.418689100157659,3.6371830844059163
2020Q3,7,Kansas City,1411,78136.47826086955,3.738509276411006,3.475235230830781,0.6268647542009825,0.4230632549847286,4.069614281317035
2020Q4,7,Kansas City,1395,72439.42391304347,3.8856235547332134,3.6119062869170913,0.6571707875260694,0.44322735322931744,5.339630815895163
2021Q1,7,Kansas City,1404,71166.5,3.894511834141687,3.6127043310796187,0.6605107459268053,0.44038364961042065,5.1549523605840974
2021Q2,7,Kansas City,1396,72789.58241758242,3.7005435205979857,3.4280786512138257,0.6313033186731829,0.419667359717578,5.796603558231251
2021Q3,7,Kansas City,1415,75955.34782608696,3.4450510440058326,3.1959871589314783,0.5931386961904963,0.39773722175442894,7.455374446141767
2021Q4,7,Kansas City,1351,73759.59266256612,3.4763528395562786,3.228015918332372,0.5787815255819823,0.3863070534110201,9.387544394838024
2022Q1,7,Kansas City,1395,75220.51111111112,3.462503811755837,3.2081089303951678,0.5754257231257551,0.37995980558494247,10.630393936916056
2022Q2,7,Kansas City,1398,76740.0989010989,3.516954601581561,3.2616964339029875,0.5665102589029993,0.37310823789560016,11.00568879924185
2022Q3,7,Kansas City,1395,77223.66304347826,3.5188062906489717,3.2744878027221045,0.5645605431540824,0.37947607436727054,10.989004531772625
2022Q4,7,Kansas City,1374,77028.32608695651,3.485404522277661,3.241144665020181,0.5552455844165741,0.37173554307943746,10.531077545649703
2023Q1,7,Kansas City,1364,77351.82222222221,3.515018745518312,3.2637750385540016,0.5647992247255825,0.37721300970572563,10.130512091372369
2023Q2,7,Kansas City,1362,77098.64835164836,3.550890276578729,3.2986268042212803,0.5594090345507119,0.37107348841080867,9.254964534929208
2023Q3,7,Kansas City,1366,78396.46739130434,3.537259876810666,3.295360889292511,0.5504860370399897,0.37070534733222643,8.220793257656881
2023Q4,7,Kansas City,1356,78269.1847826087,3.5649562831171413,3.3213489552846114,0.5560348240777195,0.37415582788773144,7.345053279301752
2024Q1,7,Kansas City,1359,78881.00000000001,3.5591943031170468,3.31063631111602,0.5578440315785175,0.3744413068454346,7.197839702350996
2024Q2,7,Kansas City,1342,77855.96703296705,3.618266977355903,3.3714195443742057,0.5586067792414086,0.3753211883369304,6.581562618524564
2024Q3,7,Kansas City,1346,78534.10869565218,3.6423190920367183,3.3978329977918764,0.5586873551757768,0.37794532782626433,6.29762637591522
2024Q4,7,Kansas City,1345,78690.16304347826,3.6436776114908573,3.4007859139346044,0.5612530597783407,0.38082029064181966,5.724937373300268
2025Q1,7,Kansas City,1342,79044.84444444445,3.636224875724555,3.387781073922032,0.5641539219087448,0.3822004710125167,5.720998819128153
2025Q2,7,Kansas City,1342,78801.04395604394,3.7100954553092755,3.4584601977856324,0.568128730095755,0.3827338498193043,5.2094867528309114
2025Q3,7,Kansas City,1337,79292.98913043478,3.7026719246383295,3.4537514515168373,0.5610882781319417,0.37821158321058873,4.617069033500648
2025Q4,7,Kansas City,1320,79110.78260869566,3.680962184014932,3.4366999372921194,0.5601428720209635,0.379810382853324,4.581344426678809
2017Q1,8,Denver,560,37318.34444444445,3.8473229102994018,3.5810880052735445,0.8323500268411334,0.615196017686863,2.714621526687799
2017Q2,8,Denver,557,36186.956043956045,3.8934100169054915,3.6317562275035047,0.8317125957291999,0.6132645543761899,4.837555579887067
2017Q3,8,Denver,586,38125.608695652176,3.8465966587561256,3.583949573435179,0.8144430024780787,0.5981862670189726,3.068051215923082
2017Q4,8,Denver,572,37091.19565217391,3.89005372773921,3.622305612781658,0.8351310078859688,0.6136469483265395,2.991286198212953
2018Q1,8,Denver,584,37420.433333333334,3.902343722487922,3.6251857170131943,0.8549710066306616,0.6263022697937756,3.2596699143825325
2018Q2,8,Denver,591,38022.01098901099,3.9214484814030515,3.640485681659815,0.8486580878687098,0.6162592460179949,3.203356280795819
2018Q3,8,Denver,595,38224.27173913043,3.89098873553197,3.618281324778559,0.8494035288868643,0.6221284962064566,3.7594622955535195
2018Q4,8,Denver,605,38844.60869565217,3.8911556245285,3.610434174178947,0.8638012661373186,0.6270240820168655,4.430089588226354
2019Q1,8,Denver,607,39128.03333333333,3.8826587558848824,3.5930117281642064,0.8735049039861449,0.6342243881411537,4.537828372915279
2019Q2,8,Denver,607,38870.87912087912,3.9214183362781827,3.6280087355996877,0.8725413442646127,0.6307304770655167,5.063570297546196
2019Q3,8,Denver,599,38561.043478260865,3.893672285839279,3.619874132375094,0.8665694426905279,0.633233565865077,5.403267648569499
2019Q4,8,Denver,600,38746.34782608696,3.871546100838677,3.5987424957864205,0.8657641112879082,0.6335660668158345,5.815668494066618
2020Q1,8,Denver,526,34282.604395604394,3.9055637738935944,3.6311415073867273,0.8789082920021271,0.6467828139539578,5.302333453545864
2020Q2,8,Denver,588,35334.98901098901,4.045999271027316,3.759841992682905,0.9065576970683106,0.6606554969640652,5.245152280788888
2020Q3,8,Denver,589,34773.34782608696,3.9912897777783334,3.7015883260168017,0.928051009206201,0.682994075297548,4.852081292606818
2020Q4,8,Denver,580,32555.65217391304,4.029480418146853,3.7276576965196724,0.9585670390501885,0.7032966024733566,5.456817362011181
2021Q1,8,Denver,590,31973.244444444448,4.162279697747284,3.830476985618532,0.9826747954539766,0.7213325203850997,6.022828556006023
2021Q2,8,Denver,586,32987.0989010989,3.95629384248121,3.660945661074292,0.930854030180297,0.6821027901017582,6.066943466043851
2021Q3,8,Denver,594,33903.086956521736,3.8185871493040913,3.539529502892516,0.8936663744868687,0.6579942893490526,7.532057058039357
2021Q4,8,Denver,589,33299.811918684725,3.7383529838058713,3.46269425654112,0.8792164502277864,0.6456475098017777,9.01694661024782
2022Q1,8,Denver,596,33645.944444444445,3.779357426270625,3.497739853077885,0.883216313011144,0.6461631961586918,11.383372808956551
2022Q2,8,Denver,587,33705.68131868132,3.766029247360066,3.491098021431155,0.8584248065917733,0.6260914405469192,12.321345708105538
2022Q3,8,Denver,583,34006.15217391305,3.734080415755973,3.4702493410719155,0.8371639211063472,0.6149407588013168,13.247059260811723
2022Q4,8,Denver,573,33853.05434782608,3.7209298371060866,3.454733870587105,0.8302716728726232,0.6099915106240815,13.91699841210349
2023Q1,8,Denver,575,34443.077777777784,3.7869320524653083,3.50766806231344,0.8499355748631314,0.6182769122774873,12.482661877814081
2023Q2,8,Denver,566,34335.32967032967,3.829482457277369,3.553029385360608,0.8417298524731037,0.6130028980497774,10.821872617861974
2023Q3,8,Denver,560,34015.184782608696,3.7065671150065023,3.4454549934060785,0.8163978715388298,0.599329666386208,10.233007098491111
2023Q4,8,Denver,563,34516.21739130435,3.7614153680752453,3.4843067404987957,0.8374588599184002,0.6123394610976819,9.757479523315254
2024Q1,8,Denver,567,34759.63736263736,3.813085219151808,3.5320509799321993,0.8494109405028633,0.6206888183749816,9.365475582837762
2024Q2,8,Denver,561,34315.703296703294,3.851594576410569,3.5707886499276746,0.8468019351022775,0.6184538075510235,9.05074154947598
2024Q3,8,Denver,563,34965.58695652174,3.7933950150986964,3.522031637317934,0.832597137433887,0.6098865841383173,8.73116665905607
2024Q4,8,Denver,565,34977.69565217391,3.847799119190242,3.5790887640198026,0.8556985756140247,0.6294834565381415,8.929510815066303
2025Q1,8,Denver,559,34990.7888888889,3.8038151691349884,3.529819895458201,0.8529090290746358,0.6239249726356557,8.027364583862617
2025Q2,8,Denver,561,35334.86813186813,3.826432910492484,3.550228037990057,0.8573568989694518,0.6260542787950637,7.501258894442063
2025Q3,8,Denver,563,35736.21739130435,3.821598515329109,3.554324096367952,0.8454008781737685,0.6230153400581313,7.048333489041891
2025Q4,8,Denver,553,35269.239130434784,3.7736632827596415,3.5107489128659344,0.8440214283292805,0.625891810513534,7.127708399274782
2017Q1,9,San Francisco,1264,112549.13333333333,3.8852228054078504,3.649577830798243,0.5560244849113801,0.40239411686076454,0.8700058599019292
2017Q2,9,San Francisco,1230,108244.04395604397,3.918819049303324,3.6855396850503057,0.5640384923851356,0.40980968422189695,1.2769220652960436
2017Q3,9,San Francisco,1313,114196.67391304346,3.921844120183963,3.695364839682568,0.5506864178066558,0.401754812016721,1.7645877229502844
2017Q4,9,San Francisco,1285,112133.40217391304,3.916910735107537,3.6898122839517704,0.5553787622719948,0.4065310417822407,1.9273332582678506
2018Q1,9,San Francisco,1339,116929.32222222221,3.9800919244759347,3.749440170838243,0.5717033632567596,0.4242968311626806,2.1999317818658666
2018Q2,9,San Francisco,1346,115830.83516483517,4.062877371566681,3.831670242678649,0.5870654059168889,0.43792518570564165,1.1556853445898119
2018Q3,9,San Francisco,1367,118011.5543478261,4.1412683218288375,3.916727438166287,0.5822965124177693,0.43768375756869027,1.3501641620408964
2018Q4,9,San Francisco,1379,119182.95652173912,4.110168726707351,3.8828128128182895,0.5845871181610444,0.4411913342584728,1.4443849789712695
2019Q1,9,San Francisco,1389,121106.02222222222,4.104650021991745,3.869889394435104,0.5913422710789134,0.44396163710365094,1.4833108202191299
2019Q2,9,San Francisco,1374,119548.28571428571,4.129504074586995,3.886896889518368,0.5957382643860668,0.4475780350465778,1.5829771409645543
2019Q3,9,San Francisco,1382,119948.27173913043,4.1593539407068745,3.925841194587414,0.602864597157416,0.4557131466363082,1.651963580686971
2019Q4,9,San Francisco,1396,121750.86956521739,4.154936784667197,3.9228309046984755,0.6025372981891031,0.4579188015798473,1.5134346795179416
2020Q1,9,San Francisco,1168,101290.18681318683,4.17628556057034,3.9394656067590375,0.6147840569479024,0.46692936961555426,1.5008766795040884
2020Q2,9,San Francisco,1385,108938.73626373628,4.291865674073293,4.027853365511916,0.639916350807113,0.47991283234603593,1.4969573310500124
2020Q3,9,San Francisco,1376,103710.13043478261,4.3514543042837195,4.0757559741134655,0.6684787941557848,0.5016166495411757,1.5825202657863555
2020Q4,9,San Francisco,1373,103711.94565217392,4.349060458948849,4.075942997007077,0.6607324855350297,0.49616636128138786,1.8287358103507507
2021Q1,9,San Francisco,1388,101899.1888888889,4.402500008995821,4.1145745277440335,0.660845282052731,0.49336218247075825,2.1608250799476028
2021Q2,9,San Francisco,1391,106337.51648351648,4.252694168702306,3.9710523262338824,0.6323032240076536,0.4721693541836618,2.766698822494265
2021Q3,9,San Francisco,1381,109110.39130434785,4.145895285946942,3.8795183408187723,0.6032022923333721,0.45254046061846404,3.2348453599926086
2021Q4,9,San Francisco,1367,109069.03743498644,4.079381442811733,3.8183269638978588,0.5863785649557065,0.43992665320036933,4.14857344428021
2022Q1,9,San Francisco,1379,109459.6888888889,4.110350650650495,3.841347663046326,0.5877892642770975,0.4395604114838014,4.891493426554254
2022Q2,9,San Francisco,1381,111484.87912087912,4.0890809032989655,3.824636045848237,0.5623981017876177,0.4181005140991869,5.326416713839664
2022Q3,9,San Francisco,1371,110871.29347826088,4.084661568510842,3.82151697831377,0.5425180832965445,0.4007262818158032,5.127342059212682
2022Q4,9,San Francisco,1377,113511.49999999999,4.096354337015077,3.8382300165334775,0.542757828214686,0.4041368447824384,4.881110401239677
2023Q1,9,San Francisco,1391,117696.47777777778,4.065087808254058,3.8024120820003793,0.5393409686667674,0.3999896230256302,4.782526195151275
2023Q2,9,San Francisco,1381,115960.6153846154,4.132270351168872,3.890099385770994,0.5386034980046277,0.4066241067448439,4.580883380081395
2023Q3,9,San Francisco,1386,116057.48913043478,4.146665893374241,3.9096727296601186,0.5404494296258161,0.4103741005792767,3.9625828141714803
2023Q4,9,San Francisco,1378,116620.89130434782,4.151211568849716,3.912841523285872,0.5436534499281489,0.41427426680393814,3.715456619288508
2024Q1,9,San Francisco,1384,118654.00000000001,4.1753799022626845,3.934021945236655,0.549348106425238,0.41936214854641524,3.956399989366898
2024Q2,9,San Francisco,1387,119394.82417582416,4.186221741531859,3.9475494897389565,0.559021607044096,0.43026490094873204,3.687511105797283
2024Q3,9,San Francisco,1386,119738.1739130435,4.227035510087588,3.9925261966508074,0.5713290311324208,0.444847028552879,3.3629676152282655
2024Q4,9,San Francisco,1390,120422.88043478262,4.259603978913083,4.01893746448769,0.5865925576580002,0.46060016761584255,3.1910480954083
2025Q1,9,San Francisco,1390,121838.18888888888,4.266147764106437,4.020173008152799,0.5959312820820538,0.46571735900721484,3.181658073394611
2025Q2,9,San Francisco,1386,120929.17582417582,4.305353918445588,4.038755653454408,0.6052689336370256,0.4683724848483201,2.959420352943059
2025Q3,9,San Francisco,1384,121238.81521739133,4.31138926665669,4.050111292202568,0.6167697898802145,0.48056365486336655,2.578214419200475
2025Q4,9,San Francisco,1303,113907.75000000001,4.305752866569278,4.043632444561118,0.6326818402725389,0.49659336459623643,2.4606409900225867
2017Q1,10,Seattle,413,27132.144444444442,4.272060737305032,3.913525019319029,0.8644244403829329,0.6067452095566842,1.9286869759747596
2017Q2,10,Seattle,389,25186.45054945055,4.3345198556523705,4.010593197895083,0.8619935670976063,0.6104491818599482,3.904014843221596
2017Q3,10,Seattle,411,26320.717391304348,4.28842195724479,3.938028850640883,0.8542128947853109,0.6041486124750464,2.2077951342487
2017Q4,10,Seattle,401,25283.67391304348,4.32839738480494,3.9588135194647864,0.8744778465911585,0.6116259418132857,2.3420007386567105
2018Q1,10,Seattle,410,26405.144444444446,4.370791819607544,3.9745158876868705,0.8904625150907041,0.6106090101129285,2.9535714876836376
2018Q2,10,Seattle,412,26129.197802197803,4.346121903962431,3.9800649015017093,0.8687303664756324,0.6119828855513832,2.7975414234127918
2018Q3,10,Seattle,399,25858.717391304348,4.393671249540773,4.032425609562329,0.8754797263726555,0.6267574554371961,3.1157814713680247
2018Q4,10,Seattle,420,26973.41304347826,4.320355305586742,3.956648934498303,0.866955298977979,0.6144263433316383,3.228741575196366
2019Q1,10,Seattle,420,27285.466666666667,4.3199445044411116,3.9518611698861257,0.8756083743401045,0.6169724949220015,3.2736684110504184
2019Q2,10,Seattle,420,26946.18681318681,4.331354363988789,3.9669134167691973,0.880270221112245,0.625167890582084,3.4325735312014474
2019Q3,10,Seattle,415,26654.717391304344,4.307603348620074,3.988636965314076,0.8553580164046338,0.614609796618104,3.481156288187135
2019Q4,10,Seattle,412,26692.532608695652,4.2958095754674925,3.9834555422396667,0.8766404135988203,0.6294306622964492,3.3964220833661756
2020Q1,10,Seattle,374,23519.516483516483,4.36613373695729,4.0357503378069,0.8951462988885546,0.6360332172112382,3.1704362819422975
2020Q2,10,Seattle,401,23216.934065934067,4.559024045067521,4.204804412845682,0.9305677458808247,0.6590739896655575,3.21729639697751
2020Q3,10,Seattle,410,23588.684782608696,4.53734374762402,4.19230041208962,0.9394796233824343,0.6741074179357368,3.257149312698055
2020Q4,10,Seattle,403,22666.543478260868,4.586441000478584,4.221281682157483,0.9557495628972409,0.683239365431334,4.292807121291794
2021Q1,10,Seattle,409,22160.344444444447,4.637011809383228,4.265587107300277,0.9573536763116902,0.6727430730870109,5.01811752537664
2021Q2,10,Seattle,409,23036.98901098901,4.401046654067086,4.050120804287038,0.8914525946328077,0.6229211931504328,5.543707882471112
2021Q3,10,Seattle,404,22444.130434782608,4.296279219898687,3.9616032273374464,0.8639600747750452,0.607486919210019,6.41643228060558
2021Q4,10,Seattle,404,22250.960674174694,4.315393223167857,3.9830805806742746,0.8509910163770324,0.6005148587429234,7.2472046795815785
2022Q1,10,Seattle,409,22202.288888888892,4.377751503098279,4.026577099658393,0.8528809141800195,0.588967248622014,9.04574658921055
2022Q2,10,Seattle,412,22799.131868131873,4.364989070819642,4.025535997370249,0.8357428878388948,0.5795822860037568,9.715545975731198
2022Q3,10,Seattle,411,22824.358695652172,4.298567086746093,3.967443944565327,0.8032590943790506,0.5557148136454141,10.49245164141822
2022Q4,10,Seattle,407,23043.652173913044,4.347030413921407,4.016508012203683,0.8096031397876242,0.5650943483445408,10.98878755819493
2023Q1,10,Seattle,409,23690.711111111108,4.329173248399279,3.9839286330695,0.8082116713348503,0.5541755606041561,10.620002485562184
2023Q2,10,Seattle,399,23367.54945054945,4.335743180996282,3.9995651666841447,0.8014041638470181,0.5537176426217066,9.670089966471116
2023Q3,10,Seattle,409,24151.913043478264,4.281994499490544,3.962232530864419,0.7829621202029183,0.5470741223127522,9.780456617501516
2023Q4,10,Seattle,410,24446.184782608696,4.3881744950865915,4.057891353189725,0.7908277187380086,0.5517564401664882,10.231366361773048
2024Q1,10,Seattle,411,24858.021978021978,4.427625013262132,4.077862383293251,0.802208666360164,0.5555117369854293,8.748179306676674
2024Q2,10,Seattle,402,24647.10989010989,4.481781431699412,4.1318323972629925,0.8025853866021784,0.555229233572623,8.138791939197606
2024Q3,10,Seattle,409,24987.891304347824,4.47401922061381,4.1472463836832265,0.7906440510751728,0.5567651070996995,7.506726409832232
2024Q4,10,Seattle,407,25237.04347826087,4.469926453866985,4.153394785443068,0.8017300138512743,0.5762284133744048,7.426859919692136
2025Q1,10,Seattle,413,25907.11111111111,4.479349569401796,4.158043690278087,0.8120110394400506,0.5840156070405381,7.038645219959104
2025Q2,10,Seattle,412,25890.78021978022,4.501739954950233,4.179999868424458,0.8184788381964645,0.5913646548200576,6.378333856858151
2025Q3,10,Seattle,405,25925.902173913044,4.437127469883861,4.127980595199615,0.8037755509744953,0.5882988517023642,6.073414857460296
2025Q4,10,Seattle,402,25961.5,4.413414847571112,4.105642238632624,0.8116373325383993,0.5970459895045256,5.4049915873402545
