entity_id,canonical_entity_name,first_seen_period,last_seen_period,num_periods,chain_id
EDADA365EE78ABBD,WELLSENTIAL HEALTH,2025-11,2025-11,1,670.0
EE7BF44DDA4EA0E1,UNITED METHODIST HOMES,2025-11,2025-11,1,534.0
EEBD535B84233BC6,MB HEALTHCARE,2025-11,2025-11,1,341.0
EF1CED1D392363F0,EXCELSIOR CARE GROUP,2025-11,2025-11,1,217.0
EF9554E07CD7CF0D,AMERICAN HEALTH FOUNDATION,2025-11,2025-11,1,31.0
EFDED6B9449E1E19,NOLAND HEALTH,2025-11,2025-11,1,374.0
F02467D70190AF2E,ENCORE HEALTH PARTNERS,2025-11,2025-11,1,697.0
F0412B018B9F4397,CIENA HEALTHCARELAUREL HEALTH CARE,2025-11,2025-11,1,144.0
F0C43D72F24C097C,PUREHEALTH,2025-11,2025-11,1,586.0
F0CFF8615640F2F4,OCEAN HEALTHCARE,2025-11,2025-11,1,381.0
F0E41CDBFE88D194,DIAKONOS GROUP,2025-11,2025-11,1,182.0
F0F1CC73A813568E,RILEY SPENCE SENIOR LIVING,2025-11,2025-11,1,658.0
F1FE2FD98F06365C,CAREONE,2025-11,2025-11,1,109.0
F263BE0A3A7876A8,CARING HEALTHCARE GROUP,2025-11,2025-11,1,113.0
F34CF124D12237DC,RYDERS HEALTH MANAGEMENT,2025-11,2025-11,1,458.0
F46DCC1F2081B33C,"WINDSOR HOUSE, INC.",2025-11,2025-11,1,567.0
F47CF162186F291A,CARERITE CENTERS,2025-11,2025-11,1,110.0
F51AD25F31E7A826,PROMEDICA SENIOR CARE,2025-11,2025-11,1,743.0
F54E6E89ABC8B5EA,LEGACY HEALTHCARE,2025-11,2025-11,1,306.0
F5A8266987D66066,VENZA CARE MANAGEMENT,2025-11,2025-11,1,614.0
F632C21386767EC0,SAPPHIRE HEALTH SERVICES,2025-11,2025-11,1,643.0
F6A6E2C74A77DA08,RECOVER-CARE HEALTHCARE,2025-11,2025-11,1,438.0
F6FE30D86C0A8081,ATRIUM HEALTH,2025-11,2025-11,1,55.0
F77846F7E9489343,UNITED CHURCH HOMES,2025-11,2025-11,1,533.0
F7AA773E4A9C4E7C,DAVID & FRANK JOHNSON,2025-11,2025-11,1,811.0
F80A97FA4F03D1FF,NATIONAL HEALTHCARE CORPORATION,2025-11,2025-11,1,364.0
F963CE03DF02BEB4,CASA CONSULTING,2025-11,2025-11,1,695.0
F9F6E4B5D2D4AE32,CARE INITIATIVES,2025-11,2025-11,1,106.0
FA26B70BA46E9DFC,LONGWOOD MANAGEMENT CORPORATION,2025-11,2025-11,1,323.0
FA520CBC2FEF7AE6,FRONTLINE MANAGEMENT,2025-11,2025-11,1,230.0
FAC925212927C61B,CASCADIA HEALTHCARE,2025-11,2025-11,1,118.0
FADAFB995F0E5B4D,PRIME HEALTH CARE ENTERPRISES,2025-11,2025-11,1,419.0
FB3B4841DDF9B2B6,CARADAY HEALTHCARE,2025-11,2025-11,1,103.0
FB41785C1A9EFA70,GREEN TREE HEALTHCARE MANAGEMENT,2025-11,2025-11,1,241.0
FBB2D12B0E90D921,GARDEN HEALTHCARE GROUP,2025-11,2025-11,1,760.0
FBDFCFE5994AE0B1,COMMUNITY ELDERCARE SERVICES,2025-11,2025-11,1,155.0
FC179320D62EC77B,TEXVET,2025-11,2025-11,1,503.0
FCAC3161714707C9,NORTH SHORE HEALTHCARE,2025-11,2025-11,1,377.0
FD612C0674D5D588,STONEGATE SENIOR LIVING,2025-11,2025-11,1,495.0
FE5F21B35AC0DFF8,TWIN RIVERS HEALTH & REHABILITATION,2025-11,2025-11,1,532.0
FED69BCE3D43AD4D,STONEHENGE OF UTAH,2025-11,2025-11,1,613.0
FED6EE1B5655EA17,"SUMMITT CARE II, INC.",2025-11,2025-11,1,497.0
FF408538219DE4E6,PRESBYTERIAN HOMES & SERVICES,2025-11,2025-11,1,412.0
FF45ED97266B8C71,AKIKO IKE,2025-11,2025-11,1,582.0
FF5818342F5CA289,SMP HEALTH,2025-11,2025-11,1,476.0
8EC6B6AF1A41FA26,ABCM CORPORATION,2026-01,2026-01,1,2.0
0A1112CF791F76D8,ABLEHEARTS,2026-01,2026-01,1,3.0
63EF6E3826F62D07,ABRI HEALTH CARE,2026-01,2026-01,1,5.0
08ADD015F918F853,ADVENTHEALTH CARE CENTER,2026-01,2026-01,1,14.0
6391EFD5D49D1942,"AL 6 HOLDINGS, LLC",2026-01,2026-01,1,19.0
C6D7321FE5E3ACE9,BENJAMIN LANDA & BENT PHILIPSON,2026-01,2026-01,1,77.0
EF21B5C03C7F9B0D,"BHVC, LLC",2026-01,2026-01,1,83.0
68749B153EDF3A4B,CENTENNIAL COLORADO HOLDCO,2026-01,2026-01,1,600.0
B5A5B1FCECCF5E3E,CHI LIVING COMMUNITIES,2026-01,2026-01,1,140.0
85D78D0FF08AAAF3,CHOICE HEALTH MANAGEMENT,2026-01,2026-01,1,141.0
7486F0B1AC4EE82C,DIAKON SENIOR LIVING,2026-01,2026-01,1,183.0
11461A118FE073AD,DYCORA TRANSITIONAL HEALTH,2026-01,2026-01,1,190.0
2063E0DD537D7F2B,EMERALD CARE,2026-01,2026-01,1,203.0
D65494D5A4B2C77C,EMPRES HEALTHCARE GROUP,2026-01,2026-01,1,206.0
5DB7BBBBCEFD9DC8,EPIC GROUP,2026-01,2026-01,1,209.0
503E937DA085D7B7,EPIC HEALTHCARE SOLUTIONS,2026-01,2026-01,1,211.0
06F9F45B57915F30,EVANGELICAL GOOD SAMARITAN SOCIETY,2026-01,2026-01,1,592.0
676DF78D52068859,EVENTIDE SENIOR LIVING COMMUNITIES,2026-01,2026-01,1,218.0
3F4D3A3D46FEB939,FUTURE CARE/LIFEBRIDGE HEALTH,2026-01,2026-01,1,235.0
EEC5138069C8C953,GUNDERSEN HEALTH SYSTEM,2026-01,2026-01,1,247.0
62FE64D5E24E1071,HACKENSACK MERIDIAN HEALTH,2026-01,2026-01,1,248.0
209C2999863027C7,HCR MANORCARE,2026-01,2026-01,1,256.0
9016C2FDBAA991F8,"HEALTH SCHOLARSHIPS, INC.",2026-01,2026-01,1,259.0
073551D01EBF09B7,HENDRICKS COUNTY HOSPITAL,2026-01,2026-01,1,267.0
E11900EAA3755BBB,INFINITY HEALTHCARE MANAGEMENT,2026-01,2026-01,1,287.0
DD384A6F9BC207C4,INTEGRO HEALTHCARE HOLDINGS,2026-01,2026-01,1,292.0
10D9432C6EBB8055,JPH CONSULTING,2026-01,2026-01,1,298.0
B4914BCAB55A975C,LEXINGTON HEALTH MANAGEMENT,2026-01,2026-01,1,313.0
5B8BC3AE460AA640,LOFT HEALTHCARE,2026-01,2026-01,1,326.0
BE5C3419D9283920,MAYBROOK C HOLDINGS,2026-01,2026-01,1,343.0
8885E6954F4A36E3,MEDICAL FACILITIES OF AMERICA,2026-01,2026-01,1,347.0
E9916A5780CD9170,MICHAEL BLEICH,2026-01,2026-01,1,353.0
198FB3B914CD05E5,PROVIDENCE GROUP,2026-01,2026-01,1,433.0
A0D49EE512435B48,PROVIDENCE LIFE SERVICES,2026-01,2026-01,1,437.0
2D2DFA491A2DB5AE,QUORUM HEALTH,2026-01,2026-01,1,441.0
68E4E773C5BEF5D1,REGENT MANAGEMENT SERVICES,2026-01,2026-01,1,448.0
84FAA91CFF96D0DC,RELIANT MANAGEMENT GROUP,2026-01,2026-01,1,452.0
2A2F80998F9A5837,SALTER HEALTHCARE,2026-01,2026-01,1,467.0
7834EB5AD7442AB1,SANFORD HEALTH GOOD SAMARITAN (PROSPERA),2026-01,2026-01,1,469.0
A8A68691B5652C22,SAVA SENIOR CARE,2026-01,2026-01,1,472.0
99E99D18E408C72E,SHERMAN FAMILY,2026-01,2026-01,1,478.0
76E8BDD42140E726,SOLIVITA HEALTHCARE,2026-01,2026-01,1,483.0
B22C67DB029B927A,SUPERIOR HEALTHCARE MANAGEMENT,2026-01,2026-01,1,506.0
E827A3FF3DFBAB69,THE MEDICAL RESORT,2026-01,2026-01,1,518.0
1F5E127DD2FE30FB,TIFFFANY CARE CENTERS,2026-01,2026-01,1,526.0
02B794C69F9F881A,TRILLIUM HEALTHCARE CONSULTING,2026-01,2026-01,1,530.0
914CC0DB39429ACC,USA HEALTHCARE - ALABAMA,2026-01,2026-01,1,546.0
E34FBC474F843A7B,VESTRACARE,2026-01,2026-01,1,553.0
CD38A6D99DD79696,WE CARE CENTERS,2026-01,2026-01,1,565.0
DF8DADA034F12C36,AMERICAN MEDICAL FACILITIES MANAGEMENT,2026-01,2026-01,1,32.0
5C6B09C97DEFFDFD,ARDEN PLACE,2026-01,2026-01,1,44.0
4CE4F67622C38482,ARROWHEAD HEALTHCARE PARTNERS,2026-01,2026-01,1,46.0
AB3F1BFAF582EBBC,AXIOM HEALTHCARE SERVICES,2026-01,2026-01,1,62.0
22BE433342AC0B4D,B.V. GENERAL,2026-01,2026-01,1,65.0
4CC48ABCC7BE2374,BEEBE FAMILY,2026-01,2026-01,1,74.0
2BF6AD9859E5AE4F,BENJAMIN LANDA & BENT PHILIPSON,2026-01,2026-01,1,76.0
B5FBF04AC01D78DD,BETHESDA HEALTH,2026-01,2026-01,1,77.0
091BCED2482A3A6D,"BHCP OK4 HH-H SPONSOR, LLC",2026-01,2026-01,1,79.0
3F07CC563F51E339,BHP SERVICES,2026-01,2026-01,1,81.0
58FFB048F466405F,BLUE CENTRAL GROUP,2026-01,2026-01,1,83.0
ABACA0E7889B58BF,BLUE SPRING HEALTHCARE PARTNERS,2026-01,2026-01,1,85.0
4A0C0041252696A4,BRIUS MANAGEMENT,2026-01,2026-01,1,92.0
D08563BE89648CE6,CANYON CREEK HEALTHCARE,2026-01,2026-01,1,101.0
F2D43FBB596F740A,CAPITAL HEALTH CARE NETWORK,2026-01,2026-01,1,600.0
58481B22961518C4,CARAVAN OPERATIONS,2026-01,2026-01,1,104.0
2B4C5B98B09FB72D,CARE NETWORK,2026-01,2026-01,1,107.0
84DEE49BFB41B0B7,CENTRACARE HEALTH,2026-01,2026-01,1,126.0
99FC01DAF8D0EB86,CHOSEN HEALTHCARE,2026-01,2026-01,1,139.0
912BB071AF796159,CHRISTIAN HORIZONS,2026-01,2026-01,1,141.0
507F253FEEB81DE1,EMPRES HEALTHCARE GROUP,2026-01,2026-01,1,200.0
ADC69C11A577BD58,EPIC GROUP,2026-01,2026-01,1,203.0
40BFF94F5ABFE734,EPISCOPAL RETIREMENT SERVICES,2026-01,2026-01,1,206.0
94BFD1E7785649BF,EVANGELICAL GOOD SAMARITAN SOCIETY,2026-01,2026-01,1,575.0
0F9671A07EED1A1F,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,2026-01,2026-01,1,211.0
4188D5C83FF2215E,EXTENDED CARE ASSOCIATES,2026-01,2026-01,1,215.0
A3610D68F3BFBA82,GRACE HEALTHCARE,2026-01,2026-01,1,235.0
12164E1AFA5C1A66,GUNDERSEN HEALTH SYSTEM,2026-01,2026-01,1,240.0
F21587F1C1B3CADC,HARRISON SENIOR LIVING,2026-01,2026-01,1,244.0
109838A668C68888,HICKORY CREEK HEALTHCARE FOUNDATION,2026-01,2026-01,1,264.0
7CD9F0A65AE8138F,JANET & BRENDA MANDELBAUM,2026-01,2026-01,1,287.0
7783E53E97777150,JMS SENIOR LIVING,2026-01,2026-01,1,288.0
158B4C29642DF6F7,KBWB OPERATIONS,2026-01,2026-01,1,294.0
36D484E755264D9C,KPC PROMISE HEALTHCARE,2026-01,2026-01,1,299.0
814BEE8C30B72DC1,LIGHTNING CREEK INVESTMENT GROUP,2026-01,2026-01,1,313.0
6B4519A86BFEE0BB,MAINE VETERANS' HOME,2026-01,2026-01,1,326.0
F76A072A2F7891AD,MEDICAL FACILITIES OF AMERICA,2026-01,2026-01,1,339.0
7486FD1D39540E7B,MIMA HEALTHCARE,2026-01,2026-01,1,349.0
C9199D1AA189B966,PACIFICA SENIOR LIVING,2026-01,2026-01,1,387.0
0D5D8FC8C0549933,REACH LTC,2026-01,2026-01,1,432.0
6B2122199024693D,RENEW HEALTH CONSULTING SERVICES,2026-01,2026-01,1,443.0
CAD4DEDE915F5403,SANFORD HEALTH GOOD SAMARITAN (PROSPERA),2026-01,2026-01,1,459.0
54430AD0FB6C9358,SAVA SENIOR CARE,2026-01,2026-01,1,462.0
37BF1CE990EF3536,SENIOR PHILANTHROPY,2026-01,2026-01,1,467.0
C7AA253A47334BBE,SOUTH LIMESTONE HOSPITAL DISTRICT,2026-01,2026-01,1,473.0
D1F5274E18050BCB,STATE OF NEW YORK COMPTROLLER'S OFFICE,2026-01,2026-01,1,483.0
403A0AC71226552B,TRINITY HEALTHCARE,2026-01,2026-01,1,519.0
E994BDDB7982D1F3,TRUSTCARE MANAGEMENT,2026-01,2026-01,1,523.0
121E2DB568CF7E24,VESTRACARE,2026-01,2026-01,1,539.0
CA3E3E8A6533D2EF,VIVIANT HEALTHCARE MANAGEMENT,2026-01,2026-01,1,546.0
83E198500F426E3F,WELLSPRING LUTHERAN SERVICES,2026-01,2026-01,1,572.0
E53251FA897FD877,WHITTIER HEALTH NETWORK,2026-01,2026-01,1,557.0
141368D4198A5D76,ABRAHAM KRAUS,2026-01,2026-01,1,615.0
1813A236343D933F,ALEXANDER PLATSCHEK & BENJAMIN LANDA,2026-01,2026-01,1,622.0
5F60F27FFAF97CD0,APOLLO HEALTHCARE,2026-01,2026-01,1,617.0
C29E484238F09A50,BENT PHILIPSON,2026-01,2026-01,1,572.0
05C5D5714D1E01D3,BIG ROCK SNF HOLDINGS,2026-01,2026-01,1,606.0
9999F6CEE04210AC,CAPITAL HEALTH CARE NETWORK,2026-01,2026-01,1,607.0
1EBEA96554B0F035,CARROLTON HEALTH,2026-01,2026-01,1,116.0
D0276C0691ED1558,CENTENNIAL COLORADO HOLDCO,2026-01,2026-01,1,592.0
6B8AF45EC9DF8B72,CENTERS FOR AGING AND REHABILITATION OF FLORIDA,2026-01,2026-01,1,126.0
17FD38C19B606B78,CENTRACARE HEALTH,2026-01,2026-01,1,128.0
A4B363878AD07E2C,CHANCELLOR HEALTHCARE,2026-01,2026-01,1,135.0
A3BCF6562B3AE8D3,CHI LIVING COMMUNITIES,2026-01,2026-01,1,139.0
9ED1ECA9A29241A5,CHOICE HEALTH MANAGEMENT,2026-01,2026-01,1,140.0
CD95E88D2D3955E8,CHOICE HEALTHCARE,2026-01,2026-01,1,588.0
42DCEB1EBF67C044,CHOSEN HEALTHCARE,2026-01,2026-01,1,141.0
D266FB3A160C2080,CHRISTIAN HORIZONS,2026-01,2026-01,1,143.0
95D31B544B10B50B,CROSSROADS CARE CENTER,2026-01,2026-01,1,171.0
23E0C7C3735B2104,"D&N, LLC",2026-01,2026-01,1,177.0
C4A333C54A435156,DIGNITY HEALTH,2026-01,2026-01,1,183.0
F8C87A5B25419D77,DYCORA TRANSITIONAL HEALTH,2026-01,2026-01,1,188.0
A7E6011D35E62F10,EMERALD CARE,2026-01,2026-01,1,200.0
5A67FAA8D80D07CE,EMERALD NURSING & REHAB,2026-01,2026-01,1,201.0
F299FD4D6DC4C9D5,EMPRES HEALTHCARE GROUP,2026-01,2026-01,1,203.0
243414FB7F8ABA64,EPIC GROUP,2026-01,2026-01,1,206.0
D299911DE3CC6D33,EPIC HEALTHCARE SOLUTIONS,2026-01,2026-01,1,208.0
D10048F820F2D5F5,EPISCOPAL RETIREMENT SERVICES,2026-01,2026-01,1,209.0
744924B6F6E027F6,ERICKSON LIVING,2026-01,2026-01,1,210.0
0881355627A4EE18,EVANGELICAL GOOD SAMARITAN SOCIETY,2026-01,2026-01,1,584.0
084E14484EC49A5E,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,2026-01,2026-01,1,214.0
6AD47FCB514EA9D9,EXTENDED CARE ASSOCIATES,2026-01,2026-01,1,218.0
1A14FF01BBB78ED1,GARDEN HEALTHCARE,2026-01,2026-01,1,233.0
C4F6C0A4CD7EC8F7,GENERAL BAPTIST HEALTHCARE,2026-01,2026-01,1,234.0
5E5287DD608C680E,GRACE HEALTHCARE,2026-01,2026-01,1,239.0
3C8087BB4625D07A,GRANE HEALTHCARE,2026-01,2026-01,1,240.0
D596497D826C6273,GUNDERSEN HEALTH SYSTEM,2026-01,2026-01,1,244.0
CE85082A1D1D1543,HACKENSACK MERIDIAN HEALTH,2026-01,2026-01,1,245.0
63093D5CA1694FEF,HARRISON SENIOR LIVING,2026-01,2026-01,1,248.0
C22F6EE42B4E3658,HCR MANORCARE,2026-01,2026-01,1,253.0
EA85B2FB061DC696,"HEALTH SCHOLARSHIPS, INC.",2026-01,2026-01,1,256.0
449076580FD999B7,"HEALTH SYSTEMS FACILITIES, INC.",2026-01,2026-01,1,258.0
651393FFF7969363,"HEALTHCARE ACCOUNTING SERVICES, LLC",2026-01,2026-01,1,259.0
58B58BFF14E7F7A2,HENDRICKS COUNTY HOSPITAL,2026-01,2026-01,1,264.0
B91C5FE4A0E2FD91,HICKORY CREEK HEALTHCARE FOUNDATION,2026-01,2026-01,1,268.0
CAF48C25422017A8,INFINITY HEALTHCARE MANAGEMENT,2026-01,2026-01,1,283.0
B63D8691D72F3E14,INNOVATIVE HEALTHCARE MANAGEMENT,2026-01,2026-01,1,285.0
82908EFB543B4E5F,INTEGRO HEALTHCARE HOLDINGS,2026-01,2026-01,1,288.0
D6277228452DFF9C,JANET & BRENDA MANDELBAUM,2026-01,2026-01,1,291.0
66AC4F0BBCC109AA,JMS SENIOR LIVING,2026-01,2026-01,1,292.0
23B6054A7DEC5E52,JONATHAN BLEIER & YAAKOV SOD,2026-01,2026-01,1,293.0
0C82D7C1DA30684A,JPH CONSULTING,2026-01,2026-01,1,294.0
4278117DF3A346B6,KPC PROMISE HEALTHCARE,2026-01,2026-01,1,303.0
2363692C395D44DD,LEVERING MANAGEMENT,2026-01,2026-01,1,308.0
7EE9E582E200FA10,LEXINGTON HEALTH MANAGEMENT,2026-01,2026-01,1,309.0
B4513E37BAFAF716,LIFEPOINT HOSPITALS,2026-01,2026-01,1,314.0
C84E8673585AE672,LIGHTNING CREEK INVESTMENT GROUP,2026-01,2026-01,1,317.0
84D4A12B78500296,LIVE OAK HEALTHCARE,2026-01,2026-01,1,320.0
DD3ADFB529503310,LUTHERAN SENIOR SERVICES,2026-01,2026-01,1,326.0
B5832AE40007ACC0,MAINEHEALTH,2026-01,2026-01,1,600.0
DA7C69866AC41050,MAYBROOK C HOLDINGS,2026-01,2026-01,1,339.0
E833E5BF34AF3A6F,MAYER FAMILY,2026-01,2026-01,1,340.0
B5972EE4E96ED86F,MCCULLOCH COUNTY HOSPITAL DISTRICT,2026-01,2026-01,1,342.0
2DA1A9AAAF089ACD,MEDICAL FACILITIES OF AMERICA,2026-01,2026-01,1,343.0
3606ACAE702C78F8,MICHAEL BLEICH,2026-01,2026-01,1,349.0
3503F2FDEEC255E3,OPIS SENIOR SERVICES GROUP,2026-01,2026-01,1,574.0
9E550522C35515CB,OPTIMUM HEALTHCARE MANAGEMENT,2026-01,2026-01,1,387.0
4D1443D25F0AC6D9,PACIFICA SENIOR LIVING,2026-01,2026-01,1,392.0
4783B212410EBB0D,PIEDMONT REGIONAL HEALTH,2026-01,2026-01,1,575.0
830C7EC6CD201594,POLARIS HEALTHCARE,2026-01,2026-01,1,407.0
3478C9503640AF68,PRESBYTERIAN SENIOR CARE NETWORK,2026-01,2026-01,1,414.0
A6EB272EA2D25ABC,PROVIDENCE GROUP,2026-01,2026-01,1,429.0
1604284BEFB196D7,PROVIDENCE HEALTHCARE MANAGEMENT,2026-01,2026-01,1,432.0
E6BBA6959D85BDCC,PROVIDENCE LIFE SERVICES,2026-01,2026-01,1,433.0
39E55903C5B5717A,PULASKI MEMORIAL HOSPITAL,2026-01,2026-01,1,435.0
EAC1D11A9DDAD686,REACH LTC,2026-01,2026-01,1,437.0
21C1E543FE5C80A7,REGENCY INTEGRATED HEALTH SERVICES,2026-01,2026-01,1,441.0
B9FB4FBB8958191A,REGENT MANAGEMENT SERVICES,2026-01,2026-01,1,443.0
B124A2549064E006,RELIANT MANAGEMENT GROUP,2026-01,2026-01,1,447.0
47043328252B0879,RENEW HEALTH CONSULTING SERVICES,2026-01,2026-01,1,448.0
7F9A25917970DB83,RETIREMENT HOUSING FOUNDATION,2026-01,2026-01,1,451.0
3CC571ABE768F5DB,S-H FORTY-NINE OPCO VENTURES,2026-01,2026-01,1,459.0
60158885E4821BF1,SALTER HEALTHCARE,2026-01,2026-01,1,462.0
801EB78D5897593A,SAVA SENIOR CARE,2026-01,2026-01,1,467.0
09E36198AFBAA516,SENIOR CARE CENTERS,2026-01,2026-01,1,469.0
A2F723E8AA4C5555,SENIOR LIVING PROPERTIES,2026-01,2026-01,1,471.0
ED98AB884D60CB54,SENIOR PHILANTHROPY,2026-01,2026-01,1,472.0
9D9647E919CED7C8,SHERMAN FAMILY,2026-01,2026-01,1,473.0
539FF7EC7785CD99,SOUTH LIMESTONE HOSPITAL DISTRICT,2026-01,2026-01,1,479.0
6E54DD295F424D74,SPECTRUM HEALTH,2026-01,2026-01,1,483.0
97FF2A2F09EE4675,STERN THERAPY CONSULTANTS,2026-01,2026-01,1,493.0
1F1C0CA16973D7FF,THE CARPENTER HEALTH NETWORK,2026-01,2026-01,1,506.0
8E7924AEEFB6DB72,THE MEDICAL RESORT,2026-01,2026-01,1,511.0
E0013CB1AFA067E3,THOMAS CHAMBERS & DAVID JOHNSON,2026-01,2026-01,1,518.0
248516843D3B4E05,TRINITY HEALTHCARE,2026-01,2026-01,1,526.0
1C558498B35D65B0,TROUSDALE LIVING COMMUNITIES,2026-01,2026-01,1,529.0
1E5A7D6D4C37D67D,TRUSTCARE MANAGEMENT,2026-01,2026-01,1,530.0
E5F5B1FB94217331,USA HEALTHCARE - ALABAMA,2026-01,2026-01,1,539.0
77FEF8736387FF59,VALLEY STREAM OPERATOR,2026-01,2026-01,1,541.0
EDCC3F90C07B39D1,VESTRACARE,2026-01,2026-01,1,546.0
FD5561F0584C7FB7,VIVIANT HEALTHCARE MANAGEMENT,2026-01,2026-01,1,553.0
FAB7756E74567040,WATERMARK COMMUNITIES,2026-01,2026-01,1,556.0
F137D71D2593562E,WELLBROOK SENIOR LIVING,2026-01,2026-01,1,558.0
5C12E5FE5260B11B,WELLSPRING LUTHERAN SERVICES,2026-01,2026-01,1,581.0
79B514E310DFA1DB,WEST WHARTON COUNTY HOSPITAL DISTRICT,2026-01,2026-01,1,562.0
2713791AFBC97BC1,WHITTIER HEALTH NETWORK,2026-01,2026-01,1,565.0
F20180AA515F599C,CHEYENNE SHERIDAN OPCO HOLDINGS,2026-01,2026-01,1,625.0
EB3EF2AF0F1C0516,THE PALMS NURSING AND REHAB,2026-01,2026-01,1,626.0
ACCB04989FBA210B,CASA HEALTHCARE,2026-01,2026-01,1,629.0
FB13C42956A0F95B,TAMPA 5 FL HOLDCO,2026-01,2026-01,1,631.0
8455D0CF8784D79A,WE CARE CENTERS,2026-01,2026-01,1,632.0
3789E4690085E866,BIRCHWOOD,2026-01,2026-01,1,634.0
E5BCECCE08293C0C,TRAYLOR PORTER HEALTHCARE MANAGEMENT,2026-01,2026-01,1,635.0
0FE6876C49BAE73B,CARMELITE SISTERS FOR THE AGED AND INFIRM,2026-01,2026-01,1,637.0
AD5333ACEA8F491C,CYPRESS HEALTHCARE LA,2026-01,2026-01,1,642.0
46781205460C06D6,REACH LTC,2026-01,2026-01,1,639.0
2E315ED930B3B50F,ADVENTHEALTH CARE CENTER,2026-01,2026-01,1,644.0
E6EDD0BE1352EB1F,AMERICAN MEDICAL FACILITIES MANAGEMENT,2026-01,2026-01,1,645.0
92B22C49F7F697BB,DAVID GAMZEH & GABRIEL SEBBAG,2026-01,2026-01,1,648.0
72D49F07B1E0F5FA,PHILIPSON FAMILY,2026-01,2026-01,1,656.0
5DFD85B51367D667,SPRING HILLS,2026-01,2026-01,1,660.0
A1956E1098EDB530,DAVID WEISZ,2026-01,2026-01,1,664.0
805BF5EAE6C65CF4,EVERYAGE,2026-01,2026-01,1,666.0
B5D512DAB859DCF0,ASPIRE HEALTH GROUP,2026-01,2026-01,1,672.0
820312D4A917E80E,MOSHE BLONDER,2026-01,2026-01,1,676.0
783D466618DE0C50,UVALDE COUNTY HOSPITAL AUTHORITY,2026-01,2026-01,1,679.0
410452FB576708D0,AZURE HEALTHCARE,2026-01,2026-01,1,681.0
E738889B85EFFCE0,JAVELIN HEALTH CARE,2026-01,2026-01,1,687.0
714772889CEF80C9,HARMONY,2026-01,2026-01,1,693.0
89F2DF57A0BF18F8,FRIO HOSPITAL DISTRICT,2026-01,2026-01,1,698.0
599D8B2452C14336,NOCONA HOSPITAL DISTRICT,2026-01,2026-01,1,708.0
F813FA345F6D3463,ABCM CORP,2026-01,2026-01,1,718.0
9756DE2A58CCF8F8,EXTENDED CARE CONSULTING,2026-01,2026-01,1,725.0
A5B46DE2986F3D31,WINDSOR HEALTHCARE,2026-01,2026-01,1,731.0
B9C5E538275826CB,ABCM CORPORATION,2026-01,2026-01,1,732.0
9EA1C9F0E0378BCB,EFRAIM ROOZ,2026-01,2026-01,1,736.0
F7B9CF11333D2B46,ERICKSON LIVING,2026-01,2026-01,1,737.0
462229F53AABE213,INNOVATIVE HEALTHCARE MANAGEMENT,2026-01,2026-01,1,742.0
ED1E41AF05240FD2,DAVID JOHNSON,2026-01,2026-01,1,753.0
EEFDD2669A8BC5C2,JOEL LEIFER,2026-01,2026-01,1,764.0
